Date,Day,Number of pages,Pages scraped,Number of articles,Section,Titles by page,Number of titles scraped on this page
2001/06/07,星期四,12,4,116,要闻,"['铁木尔·达瓦买提会见吉尔吉斯斯坦客人', '陈锦华会见法国客人', '戴秉国率团出访四国', '江泽民会见哥伦比亚副总统贝尔', '朱镕基会见尼日尔总统坦贾', '严禁领导干部利用职权为配偶子女经商办企业提供方便条件', '《神秘的玛雅》在京展出', '心声', '李黄玺事迹报告会在各地反响强烈', '图片报道', '宜城市仍在设置啤酒市场""壁垒""', 'WTO新一轮谈判应重视灵活性和平衡性', '领导干部要带头依法行政']",13
2001/06/07,星期四,12,5,116,国民经济,"['澜沧江-湄公河次区域贸易投资研讨会举行', '所有乡镇煤矿一律停产整顿', '国有经济退出不能搞行政指令', '中国荒漠化引起国际社会关注', '上市公司岂能随意掏空', '第九届中国昆明出口商品交易会开幕', '部分逃废金融债务单位被曝光']",7
2001/06/07,星期四,12,6,116,教育·科技·文化,"['部署大中专学生暑期""三下乡""', '推动高教改革和发展', '中国计划生育三大工程国际会议召开', '江苏素质教育直取本质', '图片报道', '陕西高校教育改革出新招', '首都大气环境质量改善', '北京大兴西瓜节展示文化品位', '关心儿童视力健康', '在水下探寻历史', '大型文献画册《壮丽的画卷》出版', '宋庆龄基金会获捐赠', '人文社科研究基地工作会议举行', '青岛化院中创软件奖学金设立', '新浪推出短信服务新产品', '韩国朋友向希望工程捐赠']",16
2001/06/07,星期四,12,7,116,国际,"['国际空间站论坛开幕', '斯洛文尼亚环保有成效', '韩社会团体要求日修改歪曲历史教科书', '纳粹劳工赔偿问题画句号', '""医生跟着病人走""']",5
2001/06/07,星期四,12,8,116,文件·体育,"['民间加强申奥声援活动', '农业转基因生物安全管理条例', '吉新鹏不敌香港选手', '得失皆正常  气势待提高', '世界象棋挑战赛在京决战', '中国篮协同企业合作开发系列产品', '羽毛球运动发展应以人为本', '亿万农民支持申奥长跑在京举行', '申奥签名万里行抵达北京']",9
2001/06/07,星期四,12,9,116,理论,"['普及社科知识刻不容缓', '德法兼治  推动社会全面进步', '加强社区党建  促进社区参与', '历史的必然  人民的选择']",4
2001/06/07,星期四,12,10,116,读者来信,"['开发商违约不建还迁房 还迁户4年未圆回家梦', '让报""忧""者也得""喜""', '尽心尽职的中国列车员', '态度蛮横无理  旅客蒙羞受辱', '""《耳闻目睹》东升杯摄影比赛""启事', '腾冲口岸  20万方木材待销', '大悟新城  6000吨花生待售', '程控电话进乡村 可惜施工质量差', '湖北保康县公安局 排查矿山爆炸隐患', '四川雷波县公安局 收缴销毁非法枪支', '剖析医界种种""病症"" 期盼医改""治病救人""']",11
2001/06/07,星期四,12,11,116,党的生活,"['按照""三个代表""的要求建设新首钢', '为党无私奉献智慧和忠诚', '图片报道', '青海把""三个代表""教育落到实处', '如此""心得""得什么', '辉县市为民办事动真格', '真心换真情', '建立和完善反腐保廉预防体系']",8
2001/06/07,星期四,12,12,116,大地·副刊,"['老区情怀（二首）', '怀念一条船', '你会写家书吗', '我的第一本书', '话说男士风度', '儿歌四首', '在芦苇荡中行走', '牧童（摄影）', '月光花的自述', '荡秋千']",10
2001/06/08,星期五,12,1,142,要闻,"['庆祝建党80周年活动丰富多彩', '图片报道', '李鹏会见墨西哥总统', '江泽民会见土耳其客人', '朱镕基会见墨西哥总统', '各地深入开展农村""三个代表""学教活动', '我心中的中国共产党', '浙江清理干部收受礼金券卡', '三峡水电机组研究获突破', '西北首家""房屋银行""诞生', '干部当求""知民度""', '北京地区天气预报', '发展潮头看宁波']",13
2001/06/08,星期五,12,2,142,要闻,"['中国舰船研究院喜庆四十华诞', '追授廖威""全国法院模范""称号大会举行', '大力发展现代物流配送连锁经营 从源头杜绝假冒伪劣产品进市场', '驻华使节等参观藏传佛教文物特展', '上证所股票上市今起执行新规则', '颜真卿最早书法碑刻在偃师发现', '古老藏文进入电脑时代', '建设文明新""天堂""']",8
2001/06/08,星期五,12,3,142,国际,"['人居特别联大开幕', '美宣布将恢复与朝谈判', '耐人寻味的沉默', '图片报道', '远亲不如近邻', '""古阿姆""集团正式建立', '移民组织接纳中国为观察员', '英国大选投票开始', '以总理同美情报局长会谈', '阿根廷前总统梅内姆被拘留', '马其顿总统办公室遭枪击', '我提出防止外空武器化条约设想', '穆沙拉夫会见戴秉国', '泰总理会见黄镇东', '上海申办2010年世博会']",15
2001/06/08,星期五,12,4,142,要闻,"['中国-东盟高官磋商在博鳌举行', '明天气象预报', '朱镕基会见坦桑尼亚外长', '朱镕基会见塔吉克斯坦外长', '李岚清会见APEC贸易部长会议各代表团团长', 'APEC贸易部长会议在上海闭幕', '落到实处  做到细处', '图片报道', '唐家璇同巴以领导人谈中东局势', '真诚是金', '赤道几内亚议长将访华', '迟浩田会见哥伦比亚副总统贝尔', '迟浩田会见土耳其总参谋长', '贾庆林会见古巴客人', '韩杼滨离京出访三国', '傅全有与土耳其总参谋长会谈', '唐家璇与坦桑尼亚外长会谈', '沈阳市原常务副市长马向东被罢免辽宁省人大代表职务']",18
2001/06/08,星期五,12,5,142,国民经济,"['继续完善成品油价格市场机制', '扩大民营经济发展空间', '三峡装备：今后立足于国内制造', 'APEC贸易部长会议公布主席声明', '交通部勾画我国交通蓝图', '图片报道', '黑龙江小煤矿停产整顿', '蓝天播绿', '中波轮船公司五十年成就卓著', '三菱电机启用手机新品牌', '中日合作进行中药生产研究', '新长铁路苏北段建成通车', '奥迪赞助三大男高音北京演唱会', '桔乡石门金秋举办""中国（湖南）柑桔节""']",14
2001/06/08,星期五,12,6,142,政治·法律·社会,"['工商联永远跟党走', '中央国家机关开展争当优秀党员活动', '非公有制企业党建带团建工作扎实推进', '莆田积极发展非公企业女职工入党', '国防大学百名研究生革命圣地寻根', '探索建立公安队伍管理长效机制', '图片报道', '鉴湖水乡保护人', '贵在自省', '武警滁州市支队开展警民共建', '大型电视片《红旗飘飘》制作完成', '云南抓获大毒枭谭晓林', '空军将招收首批160名国防生', '武警交通二总队加强制度建设', '柘城建立党政领导""军事档案""', '""丛台""建立大政工网络', '空军纪念""东北老航校""成立五十五周年', '市委书记的""橄榄情结""', '江苏党员教育管理注重创新']",19
2001/06/08,星期五,12,7,142,国际周刊,"['紧锣密鼓迎欧元', '名副其实的世界货币', '欧元到底什么样', '通向欧元的五大里程碑']",4
2001/06/08,星期五,12,8,142,体育,"['李宁杯体操单项赛再度举办', '中国队进展顺利', '中国选手无缘八强', '明天更美好', '中国女排负于古巴队', '谢波之战有望成行', '中国队获女子团体第一名', '日本法国晋级决赛', '全国围棋甲级联赛冷门迭爆', '""答案""刚刚开始', '世界拳王拉赫曼将来京参赛', '北京全民健身羽毛球赛将举行']",12
2001/06/08,星期五,12,9,142,假日生活周刊,"['有场无市与有市无场', '别让包装制造垃圾', '吹泡泡', '""少林小子""', '为何冷冷清清', '年底去珠海看酒展', '成山头  中国""好望角""', '净化市场 请您揭谎', '台北人的双休日', '""绿色大米""你敢吃吗']",10
2001/06/08,星期五,12,10,142,体育天地,"['图片报道', '绿色运动  人文情怀', '用好""金字招牌""', '图片报道', '稳扎稳打  牌技一着鲜', '走在世界冠军前面的人', '谁说天堑已变通途']",7
2001/06/08,星期五,12,11,142,国际副刊,"['装扮五洲女性', '斯诺与中美关系', '向中国致意', '门票双轨制的思考', '图片报道', '慕尼黑马利安广场印象', '商务赠礼']",7
2001/06/08,星期五,12,12,142,周末文艺,"['陈思思：倾情演唱《向往》', '纪念建党八十周年  电影频道举办优秀影片展播月', '诗', '北京举办""一针一线一片情绣党旗""活动', '《大宅门》画蛇添足', '《大宅门》虎头蛇尾', '《流金岁月》令人感动', '《流金岁月》相见恨晚', '电影：何以面对两亿八千万双稚纯的眼睛', '歌剧《党的女儿》七一上演', '大学生艺术歌曲演唱比赛拉开帷幕', '故宫展出藏传佛教文物', '""另类""主持人别议', '请亮题板', '庆贺党的生日 发行系列邮品']",15
2001/06/09,星期六,8,1,92,要闻,"['江泽民会见新加坡内阁资政李光耀', '朱镕基电贺布莱尔连任英国首相', '一个共产党员的平凡人生', '苏州工业园区庆祝成立七周年', '辽宁百万党员参加党的知识竞赛', '""新长征工程""助学革命老区', '海南日报记者寻访革命故地', '""唱支山歌给党听""', '党在心中  正气泰然', '青铜峡铝厂三期工程投产', '北京地区天气预报', '青岛实施园区带动战略']",12
2001/06/09,星期六,8,2,92,要闻,"['实行重大安全事故行政责任追究制', '深圳市推进干部人事制度改革', '联合表彰""十行百佳""妇女', '钱其琛会见台湾客人', '农村""三个代表""思想学教活动 村级试点工作座谈会在京召开', '清查危房彻底消除学校安全隐患', '中日关系健康发展需要双方共同努力', '吴仪会见新西兰客人', '吴仪会见越南客人', '哥伦比亚副总统离京回国', '唐家璇与法国外长通电话', '中塔外长会谈', '海关税收突破千亿元大关', '新世纪农业发展论坛举行', '秦皇岛开发区获绿色桂冠', '李炳才会见台湾客人', '图片报道', '云南施甸再次发生五点三级地震', '两名变相从事传销的犯罪分子被判刑', '明天气象预报']",20
2001/06/09,星期六,8,3,92,国际,"['伊叙埃利四国签署协议', '阿拉法特会见美中情局长', '我藏学家在拉介绍西藏文化', '高度评价""上海五国""机制', '乌最高苏维埃主席会见李贵鲜', '巴基斯坦总统接见戴秉国', '提醒布什全球变暖加剧', '拒绝在人协作责任报告', '英国\u3000布莱尔蝉联首相', '我纺织品贸易展在美开幕', '中国格力空调投产巴西', '中东研讨会在京举行', '印控克什米尔发生爆炸', '日本校园喋血  八名学生惨死', '一个共产党员的平凡人生', '党在心中  正气泰然']",16
2001/06/09,星期六,8,4,92,体育,"['吉通公司同NBA推出球星IP卡', '中国国际体育用品博览会有新意', '女单揽前四  混双进决赛', '校园篮球花正红', '""窗户纸""缘何捅不破', '辛吉斯难圆红色梦', '陶璐娜获世界杯射击赛冠军', '中国女排3∶0胜澳大利亚队']",8
2001/06/09,星期六,8,5,92,电脑·网络·通信,"['你真的有60岁了？', '期待第三代移动通信', '电信改革目标  提高公众福利', '中关村十大知名品牌调查揭晓', '河北电信  通信能力是根本', '倾听""上帝""的声音', '图片报道', '""小宝""电脑帮助孩子成长']",8
2001/06/09,星期六,8,6,92,摄影,"['钢铁世家新奉献', '昔日英勇杀敌逞英豪 今朝人民敬重受爱戴', '黄金大道好风光', '做好""人""的文章']",4
2001/06/09,星期六,8,7,92,国内政治专页,"['风雨同舟  荣辱与共', '多党合作  振兴中华', '重任在肩  不辱使命', '共产党兴则中国兴', '发挥优势  共襄大业', '履行职能  多做贡献', '伟大历程  光辉业绩', '肝胆相照  面向未来', '一如既往  架好桥梁']",9
2001/06/09,星期六,8,8,92,大地·读书,"['纪念邓拓', '厚重的《中国思想史》', '静态瞬间的动态历史', '告诉你一个真实的丁玲', '《辛亥革命史》', '""外国文化名人传记丛书""', '科学巨著和文学经典', '新书拾零', '三联新书', '三联新书', '《昆虫记》封面', '报告文学《智慧风暴》研讨会召开', '长篇小说《商海》在京首发', '新视野中的中国美学史', '《新世纪少年儿童百科全书》出版']",15
